DOC_ID,law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
DOC4458,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.3,De gevolgen van het niet betalen van de premie en de bestuursrechtelijke premie,Afdeling3.3.2,"De premie, de gevolgen van het niet betalen van de premie en de bestuursrechtelijke premie",,,Artikel 18g,,"het cak gebruikt het burgerservicenummer van de in de artikelen 18c, eerste lid, en 18e bedoelde personen, met het doel te waarborgen dat de in het kader van de uitvoering van deze afdeling en artikel 34a te verwerken persoonsgegevens op die personen betrekking hebben. bij gegevensuitwisseling tussen het cak en de in de artikelen 18f, 88 en 89 bedoelde personen en instanties wordt, voor de uitvoering van deze afdeling en voor zover die personen en instanties tot gebruik van dat nummer bevoegd zijn, het burgerservicenummer gebruikt. het cak is bevoegd tot het verwerken van persoonsgegevens van de in de artikelen 18c, eerste lid, en 18e bedoelde personen, die noodzakelijk zijn voor de uitvoering van deze afdeling en artikel 34a. het cak is de verwerkingsverantwoordelijke, voor de verwerking, bedoeld in het derde lid. het cak is bevoegd schulden ter zake van de bestuursrechtelijke premie die hem nog niet zijn voldaan nadat"
DOC4459,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.3,De gevolgen van het niet betalen van de premie en de bestuursrechtelijke premie,Afdeling3.3.2,"De premie, de gevolgen van het niet betalen van de premie en de bestuursrechtelijke premie",,,Artikel 18g,,"artikel 18d of 18e niet meer op de verzekeringnemer van toepassing is, kwijt te schelden. bij ministeriële regeling worden nadere regels gesteld over de wijze waarop het cak de bestuursrechtelijke premie int en wordt bepaald welk gedeelte van de geïnde bestuursrechtelijke premie door het cak in ’s rijks kas wordt gestort."
DOC4460,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.4,,Artikel19,Het eigen risico,,,Artikel 19,,"iedere verzekerde van achttien jaar of ouder heeft een verplicht eigen risico van € 385 per kalenderjaar. het bedrag, genoemd in het eerste lid, wordt jaarlijks geïndexeerd overeenkomstig het verschil in geraamde uitgaven voor de zorg en overige diensten, bedoeld in artikel 11, tussen het kalenderjaar waarop het verplicht eigen risico betrekking zal hebben en vergelijkbare uitgaven voor het jaar voorafgaand aan dat kalenderjaar. indien het geïndexeerde bedrag naar beneden afgerond € 5 of een veelvoud daarvan verschilt van het in het eerste lid genoemde bedrag, wordt dit bedrag bij ministeriële regeling gewijzigd, waarna het in die regeling genoemde bedrag in de plaats treedt van het in het eerste lid genoemde bedrag. rekeningen voor kosten van zorg of overige diensten worden slechts op het verplicht eigen risico in mindering gebracht, indien deze door de zorgverzekeraar zijn ontvangen voor een bij algemene maatregel van bestuur te bepalen dag van het kalenderjaar"
DOC4461,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.4,,Artikel19,Het eigen risico,,,Artikel 19,,"volgend op het kalenderjaar waarop het verplicht eigen risico betrekking heeft, tenzij het aan de verzekerde te wijten is dat de rekening niet voor die dag is ingediend. in afwijking van het vierde lid is de zorgverzekeraar gerechtigd het verplicht eigen risico in rekening te brengen indien het aan de verzekerde te wijten is dat de rekening niet voor de bij algemene maatregel van bestuur bepaalde dag is ingediend. bij algemene maatregel van bestuur wordt bepaald op welke wijze het verplicht eigen risico in mindering wordt gebracht. het tweede en derde lid blijven buiten toepassing voor de jaren 2019 tot en met 2025."
DOC4462,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.4,,Artikel20,Het eigen risico,,,Artikel 20,,"de zorgverzekeraar biedt van iedere zorgverzekering met een bepaalde combinatie van te verzekeren prestaties als bedoeld in artikel 11, eerste lid, een variant zonder vrijwillig eigen risico aan. de zorgverzekeraar kan voor de verzekering van een persoon van achttien jaar of ouder varianten van de zorgverzekering aanbieden met een vrijwillig eigen risico van € 100, € 200, € 300, € 400 of € 500 per kalenderjaar, waartegenover hij een korting op de grondslag van de premie verleent. de korting mag afhangen van: de omvang van het voor de verzekerde gekozen vrijwillig eigen risico; het aantal kalenderjaren waarvoor een vrijwillig eigen risico voor de verzekerde gegolden heeft. de zorgverzekeraar neemt in zijn modelovereenkomst op welke premiekorting bij welk vrijwillig eigen risico voor welk aantal kalenderjaren geldt. indien de zorgverzekeraar een of meer van de door hem aangeboden vrijwillige eigen risico’s laat vervallen, geeft de zorgverzekeraar de verzekeringnemers die een zorgverzekering met"
DOC4463,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.4,,Artikel20,Het eigen risico,,,Artikel 20,,"zo’n vrijwillig eigen risico hebben afgesloten, de mogelijkheid om te kiezen voor een zorgverzekering met een lager of zonder vrijwillig eigen risico."
DOC4464,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.4,,Artikel21,Het eigen risico,,,Artikel 21,,"het percentage van de kosten van zorg of overige diensten dat ten laste gaat van het verplicht eigen risico, wordt bij algemene maatregel van bestuur vastgesteld. in afwijking van het eerste lid kunnen bij algemene maatregel van bestuur vormen van zorg of overige diensten worden aangewezen waarvoor de kosten geheel, gedeeltelijk of in het geheel niet onder het verplicht eigen risico vallen. in afwijking van het eerste lid kunnen bij algemene maatregel van bestuur vormen van zorg of overige diensten worden aangewezen waarvan de zorgverzekeraar, onder bij die maatregel te bepalen voorwaarden, kan bepalen dat de kosten geheel of gedeeltelijk buiten het verplicht eigen risico vallen. de zorgverzekeraar kan vormen van zorg of overige diensten aanwijzen waarvan de kosten niet onder het vrijwillig eigen risico vallen, met dien verstande dat bij algemene maatregel van bestuur vormen van zorg of overige diensten kunnen worden aangewezen waarvan de kosten geheel of gedeeltelijk"
DOC4465,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.4,,Artikel21,Het eigen risico,,,Artikel 21,,buiten het vrijwillig eigen risico vallen.
DOC4466,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.4,,Artikel22,Het eigen risico,,,Artikel 22,,"indien een zorgverzekering niet op 1 januari van een kalenderjaar ingaat of eindigt, is het in dat kalenderjaar voor die overeenkomst geldende bedrag van het verplicht eigen risico en indien dat van toepassing is, vrijwillig eigen risico gelijk aan het voor het gehele kalenderjaar geldende bedrag, vermenigvuldigd met een breuk waarvan de teller gelijk is aan het aantal dagen in dat kalenderjaar waarover de zorgverzekering zal lopen of heeft gelopen, en de noemer aan het aantal dagen in het desbetreffende kalenderjaar. in afwijking van het eerste lid wordt het in het kalenderjaar geldende bedrag van het vrijwillig eigen risico indien dat gedurende het kalenderjaar wijzigt en de verzekeringnemer onmiddellijk voorafgaande aan die wijziging reeds een zorgverzekering met de zorgverzekeraar had gesloten, als volgt berekend: ieder bedrag aan vrijwillig eigen risico dat in het desbetreffende kalenderjaar heeft gegolden of zal gelden, wordt vermenigvuldigd met het aantal in dat jaar gelegen dagen"
DOC4467,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.4,,Artikel22,Het eigen risico,,,Artikel 22,,waarvoor dat risico gold of zal gelden; de op grond van onderdeel a berekende bedragen worden bij elkaar opgeteld; het op grond van onderdeel b berekende bedrag wordt gedeeld door het aantal dagen in het kalenderjaar. het op grond van het eerste of tweede lid berekende bedrag wordt afgerond op hele euro’s.
DOC4468,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.6,,Artikel23,Overige bepalingen,,,Artikel 23,,"kosten van zorg of een andere dienst worden toegerekend aan het kalenderjaar waarin de zorg of dienst is genoten, met dien verstande dat de kosten van zorg of een andere dienst die in twee achtereenvolgende kalenderjaren is genoten en door de zorgaanbieder of andere dienstverlener in één bedrag in rekening zijn gebracht, worden toegerekend aan het kalenderjaar waarin de zorg of dienst is aangevangen. bedragen als bedoeld in artikel 11, derde of vierde lid, die voor rekening van de verzekerde komen, of kosten als bedoeld in artikel 13, eerste lid, voor zover zij voor rekening van de verzekerde blijven, worden bij de beantwoording van de vraag of een voor zijn verzekering geldend verplicht of vrijwillig eigen risico wordt overschreden, buiten aanmerking gelaten. een zorgverzekeraar brengt kosten van zorg of overige diensten die zowel ten laste van het verplicht als het vrijwillig eigen risico kunnen komen, eerst ten laste van het"
DOC4469,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.6,,Artikel23,Overige bepalingen,,,Artikel 23,,verplicht eigen risico.
DOC4470,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.6,,Artikel24,Overige bepalingen,,,Artikel 24,,"de rechten en plichten uit de zorgverzekering zijn van rechtswege opgeschort gedurende de periode waarover onze minister van justitie in het kader van de uitvoering van een rechterlijke uitspraak verantwoordelijk is voor de verstrekking van geneeskundige zorg aan een verzekerde. het eerste lid is niet van toepassing gedurende de periode waarover iemand die geen gedetineerde is in de zin van de wet forensische zorg, forensische zorg als bedoeld in die wet geniet. de rechten en plichten uit de zorgverzekering zijn eveneens van rechtswege opgeschort gedurende de periode dat een verzekerde blijkens een verklaring van de minister van buitenlandse zaken of een verklaring van reclassering nederland buiten nederland in detentie is genomen. de verzekeringnemer, de verzekerde, of de gemachtigde van de verzekeringnemer of verzekerde meldt de zorgverzekeraar de dag waarop de periode, bedoeld in het eerste of derde lid, aanvangt, waarbij hij indien het derde lid van toepassing is, tevens de"
DOC4471,BWBR0018450,Zorgverzekeringswet,Hoofdstuk3,De inhoud van de zorgverzekering,Paragraaf3.6,,Artikel24,Overige bepalingen,,,Artikel 24,,daar bedoelde verklaring aan de zorgverzekeraar overlegt.
DOC4472,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel25,"De aanmelding, de statuten en het werkgebied",,,Artikel 25,,"een verzekeraar meldt het voornemen zorgverzekeringen aan te bieden en uit te voeren schriftelijk aan de zorgautoriteit, onder vermelding van de dag met ingang waarvan hij zorgverzekeringen zal aanbieden. de verzekeraar voegt bij de melding alle modelovereenkomsten volgens welke hij zorgverzekeringen wenst aan te bieden. een zorgverzekeraar legt wijzigingen in zijn modelovereenkomsten of nieuwe modelovereenkomsten voordat deze ingaan aan de zorgautoriteit over."
DOC4473,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel26,"De aanmelding, de statuten en het werkgebied",,,Artikel 26,,"de zorgautoriteit tekent de datum van ontvangst aan op het geschrift waarmee de melding, bedoeld in artikel 25, eerste lid, is gedaan, alsmede op de modelovereenkomsten of wijzigingen daarvan, bedoeld in artikel 25, tweede en derde lid. de zorgautoriteit zendt de verzekeraar onverwijld een bewijs van ontvangst, waarin die datum is vermeld. de zorgautoriteit zendt het zorginstituut onverwijld een afschrift van de melding, de modelovereenkomsten of de wijzigingen in de modelovereenkomsten, onder vermelding van de datum van ontvangst ervan. de zorgautoriteit zendt de beheerder van het register van zorgverzekeraars, bedoeld in artikel 14 van de wet aanvullende bepalingen verwerking persoonsgegevens in de zorg, onverwijld een afschrift van de melding onder vermelding van de datum van ontvangst ervan."
DOC4474,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel27,"De aanmelding, de statuten en het werkgebied",,,Artikel 27,,"een verzekeraar die ten onrechte een verzekering als zorgverzekering aanbiedt of uitvoert, is gehouden de schade die een verzekeringsplichtige of degene die hem heeft verzekerd dientengevolge lijdt, te vergoeden."
DOC4475,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel28,"De aanmelding, de statuten en het werkgebied",,,Artikel 28,,"de statuten van een zorgverzekeraar: voorzien in toezicht op het beleid van het bestuur en op de algemene gang van zaken in de rechtspersoon en de daarmee verbonden onderneming, bieden waarborgen voor een redelijke mate van invloed van de verzekerden op het beleid, en sluiten iedere verplichting van de verzekeringnemers, verzekerden, gewezen verzekeringnemers of gewezen verzekerden tot het doen van een bijdrage in tekorten van de rechtspersoon uit. een waarborg als bedoeld in het eerste lid, onderdeel b, bestaat in ieder geval uit het aan een permanente vertegenwoordiging van verzekerden toekennen van het recht om in te stemmen met de in artikel 28a, eerste lid, bedoelde regeling en het recht om advies uit te brengen over de bij of krachtens artikel 28c aangewezen onderwerpen."
DOC4476,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel28a,"De aanmelding, de statuten en het werkgebied",,,Artikel 28a,,"de zorgverzekeraar stelt een schriftelijke regeling vast waarin wordt bepaald op welke onderdelen van het beleid hij zijn verzekerden in de gelegenheid stelt inspraak uit te oefenen. in die regeling wordt tevens bepaald op welke wijze de inspraak kan worden verkregen en op welke wijze de verzekerden worden geïnformeerd over de resultaten van de inspraak alsmede over hetgeen daarmee is gedaan. in de regeling worden in elk geval onderdelen aangewezen van het beleid betreffende: het met zorgaanbieders sluiten van overeenkomsten met betrekking tot de zorg of overige diensten; de wijze waarop de zorgverzekeraar met zijn verzekerden communiceert. bij algemene maatregel van bestuur kunnen in aanvulling op het bepaalde in het tweede lid beleidsterreinen worden aangewezen waarvan onderdelen in de regeling moeten worden aangewezen. de zorgverzekeraar stelt zijn verzekerden in de gelegenheid inspraak uit te oefenen overeenkomstig het bepaalde in de regeling, bedoeld in het eerste lid. de zorgverzekeraar behoeft de"
DOC4477,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel28a,"De aanmelding, de statuten en het werkgebied",,,Artikel 28a,,"instemming van de vertegenwoordiging, bedoeld in artikel 28, tweede lid, voor de vaststelling, wijziging of intrekking van de regeling. de zorgverzekeraar mag de regeling uitsluitend vaststellen zonder instemming van de vertegenwoordiging, indien het onthouden van de instemming door de vertegenwoordiging onredelijk is. de zorgverzekeraar maakt de regeling openbaar."
DOC4478,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel28b,"De aanmelding, de statuten en het werkgebied",,,Artikel 28b,,"de vertegenwoordiging, bedoeld in artikel 28, tweede lid, bestaat uitsluitend uit verzekerden van de zorgverzekeraar of, indien de zorgverzekeraar deel uitmaakt van een groep als bedoeld in artikel 24b van boek 2 van het burgerlijk wetboek, uit vertegenwoordigers van de verzekerden van alle betrokken zorgverzekeraars van de groep. de zorgverzekeraar kent de rechten, genoemd in artikel 28, tweede lid, uitsluitend toe aan een vertegenwoordiging waarvoor statutair is geregeld dat zij voor zover mogelijk zodanig is samengesteld dat: zij wat betreft in ieder geval leeftijd, woonplaats en opleiding een goede afspiegeling is van de verzekerden en dat de samenstelling aansluit bij de verscheidenheid van de verzekerden; zij redelijkerwijs de diverse belangen van de verzekerden kan behartigen, en indien de vertegenwoordiging verzekerden vertegenwoordigt van zorgverzekeraars die tot eenzelfde groep als bedoeld in artikel 24b, van boek 2 van het burgerlijk wetboek behoren, sprake is van een evenwichtige verdeling van het aantal vertegenwoordigers"
DOC4479,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel28b,"De aanmelding, de statuten en het werkgebied",,,Artikel 28b,,"van de verzekerden van elk van de betrokken zorgverzekeraars. de zorgverzekeraar bepaalt in zijn statuten het aantal leden waaruit de vertegenwoordiging ten minste moet bestaan alsmede de wijze van benoeming van die leden, waarbij wordt bepaald dat elke verzekerde van 18 jaar of ouder in de gelegenheid wordt gesteld zich kandidaat te stellen. de vertegenwoordiging zorgt voor: het regelmatig inventariseren van de wensen en meningen van de betrokken verzekerden; en het informeren van de betrokken verzekerden over zijn werkzaamheden en de resultaten daarvan. de zorgverzekeraar draagt er zorg voor dat: een vacature voor de vertegenwoordiging openbaar wordt gemaakt; de vertegenwoordiging gebruik kan maken van de voorzieningen die zij redelijkerwijs nodig heeft voor de vervulling van haar werkzaamheden, en wordt voorzien in de kosten die redelijkerwijs noodzakelijk zijn voor de vervulling van de werkzaamheden van de vertegenwoordiging, waaronder de kosten die verband houden met scholing, onafhankelijke ondersteuning en het voeren van"
DOC4480,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel28b,"De aanmelding, de statuten en het werkgebied",,,Artikel 28b,,rechtsgedingen. de zorgverzekeraar verstrekt de vertegenwoordiging tijdig en desgevraagd schriftelijk alle inlichtingen en gegevens die zij voor de vervulling van haar werkzaamheden redelijkerwijs nodig heeft. de zorgverzekeraar verleent de vertegenwoordiging desgevraagd hulp bij de uitvoering van het vierde lid.
DOC4481,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel28c,"De aanmelding, de statuten en het werkgebied",,,Artikel 28c,,"de zorgverzekeraar stelt de vertegenwoordiging, bedoeld in artikel 28, tweede lid, in de gelegenheid advies uit te brengen over de vaststelling, wijziging of intrekking van het jaarlijkse zorginkoopbeleid. het advies wordt op een zodanig tijdstip gevraagd, dat de vertegenwoordiging redelijkerwijs genoeg tijd heeft zich een goed oordeel ter zake te vormen en dat het advies van wezenlijke invloed kan zijn op het jaarlijkse zorginkoopbeleid. de vertegenwoordiging brengt binnen een redelijke termijn schriftelijk advies uit en betrekt daarin hetgeen is gedaan met de resultaten van de inspraak als bedoeld in artikel 28a, tweede lid, onderdeel a. de vertegenwoordiging is bevoegd de zorgverzekeraar ongevraagd te adviseren over het jaarlijkse zorginkoopbeleid. de zorgverzekeraar doet van de vaststelling, wijziging of intrekking van het jaarlijkse zorginkoopbeleid schriftelijk, en voor zover van het advies wordt afgeweken onder opgave van redenen, mededeling aan de vertegenwoordiging. bij algemene maatregel van bestuur kunnen onderdelen van beleidsterreinen worden aangewezen waarop"
DOC4482,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel28c,"De aanmelding, de statuten en het werkgebied",,,Artikel 28c,,"het bepaalde in het eerste tot en met vijfde lid van overeenkomstige toepassing is. indien de zorgverzekeraar in zijn statuten bepaalt dat de vertegenwoordiging ook over andere onderdelen van het beleid advies uit kan brengen, is het bepaalde in het eerste tot en met vijfde lid van overeenkomstige toepassing."
DOC4483,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel29,"De aanmelding, de statuten en het werkgebied",,,Artikel 29,,"het werkgebied van een zorgverzekeraar is nederland. in afwijking van het eerste lid kan een zorgverzekeraar zijn werkgebied tot een of meer gehele provincies van nederland beperken zolang bij hem minder dan 850 000 verzekerden op basis van een zorgverzekering verzekerd zijn. voor de bepaling van het aantal verzekerden, bedoeld in het tweede lid, wordt uitgegaan van het gemiddelde aantal verzekerden in het tweede jaar voorafgaande aan het jaar waarvoor de bepaling geschiedt. bij ministeriële regeling kunnen regels worden gesteld over de wijze waarop het aantal verzekerden wordt bepaald indien de zorgverzekeraar in het tweede of eerste jaar voorafgaande aan het jaar waarvoor de bepaling geschiedt, rechtsopvolger is geweest van, gefuseerd is met, of afgesplitst is van een andere zorgverzekeraar dan wel indien deze verzekeraar zorgverzekeringen van een andere zorgverzekeraar heeft overgenomen."
DOC4484,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel30,"De aanmelding, de statuten en het werkgebied",,,Artikel 30,,"een zorgverzekeraar die geen zorgverzekeringen meer wenst aan te bieden of uit te voeren, meldt het voornemen hiertoe schriftelijk aan de zorgautoriteit, onder vermelding van de dag met ingang waarvan hij geen zorgverzekeringen meer zal uitvoeren. artikel 26 is van overeenkomstige toepassing."
DOC4485,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.1,,Artikel31,"De aanmelding, de statuten en het werkgebied",,,Artikel 31,,"indien een voormalige zorgverzekeraar failliet is verklaard, voldoet het zorginstituut aan de verzekerden jegens die zorgverzekeraar of voormalige zorgverzekeraar bestaande vorderingen ter zake van een recht op vergoeding als bedoeld in artikel 11, eerste lid, onderdeel b, of artikel 13. de vorderingen, bedoeld in het eerste lid, gaan bij wijze van subrogatie op het zorginstituut over voor zover dat instituut deze heeft voldaan. het rijk is tegenover het zorginstituut aansprakelijk voor de betalingen, bedoeld in het eerste lid."
DOC4486,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel32,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 32,,"het zorginstituut kent een zorgverzekeraar die voldaan heeft aan zijn verplichtingen, bedoeld in artikel 25, voor ieder kalenderjaar waarin hij zorgverzekeringen aanbiedt en uitvoert een vereveningsbijdrage toe. bij algemene maatregel van bestuur worden regels omtrent de berekening van de vereveningsbijdragen gesteld. de regels, bedoeld in het tweede lid, bepalen ten minste dat de hoogte van de vereveningsbijdrage wordt berekend op basis van bij die maatregel te bepalen, voor alle zorgverzekeraars gelijke criteria, waaronder in ieder geval het aantal verzekerden bij een zorgverzekeraar en een aantal verzekerdenkenmerken. bij ministeriële regeling: wordt voor 1 oktober van ieder jaar bepaald welk bedrag in totaal voor het daaropvolgende kalenderjaar aan de zorgverzekeraars kan worden toegekend; kan worden bepaald dat in aanvulling op de criteria, bedoeld in het derde lid, voor de berekening van de hoogte van de vereveningsbijdragen eenmalig rekening wordt gehouden met een bij die regeling te bepalen, voor alle zorgverzekeraars gelijk criterium;"
DOC4487,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel32,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 32,,"wordt statistisch onderbouwd aan elk criterium als bedoeld in het derde lid of aan een criterium als bedoeld in onderdeel b een bijdrage gekoppeld; worden nadere regels omtrent de berekening van de vereveningsbijdragen gesteld en wordt geregeld hoe de op grond van het eerste lid toegekende vereveningsbijdragen door het zorginstituut worden betaald. het zorginstituut stelt jaarlijks voor 15 oktober beleidsregels vast waarin wordt aangegeven op welke wijze toepassing wordt gegeven aan de in het vierde lid bedoelde regels. de toekenning, bedoeld in het eerste lid, geschiedt voor 1 november van het jaar voorafgaande aan het jaar waarvoor de vereveningsbijdrage wordt gegeven. de beleidsregels, bedoeld in het vijfde lid, behoeven de goedkeuring van onze minister. onze minister verwerkt de persoonsgegevens waaronder gegevens over gezondheid als bedoeld in artikel 4, onderdeel 15, van de algemene verordening gegevensbescherming, die noodzakelijk zijn voor: de bepaling van de criteria, bedoeld in het derde lid of"
DOC4488,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel32,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 32,,"het criterium, bedoeld in het vierde lid, onderdeel b, of de statistische onderbouwing van de aan de criteria krachtens het vierde lid, onderdeel c, gekoppelde bijdragen. onze minister verwerkt op grond van het achtste lid slechts persoonsgegevens indien daarop pseudonimisering als bedoeld in artikel 4, onderdeel 5 van de algemene verordening gegevensbescherming is toegepast en vervolgens onafgebroken is gecontinueerd. artikel 21, eerste lid, tweede volzin, van de algemene verordening gegevensbescherming, is bij de verwerking door onze minister niet van toepassing."
DOC4489,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel33,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 33,,"in dit artikel wordt verstaan onder: catastrofe: een natuurramp, een pandemie, een kernexplosie of een bij ministeriële regeling aan te wijzen andere buitengewone gebeurtenis; catastrofejaar: het kalenderjaar waarin een catastrofe optreedt; gemiddelde vereveningsbijdrage: de toegekende vereveningsbijdrage per verzekerde, die wordt berekend door de som van de op grond van artikel 32 met betrekking tot het catastrofejaar aan alle zorgverzekeraars toegekende vereveningsbijdragen te delen door het op het moment van toekenning van die bijdragen verwachte totaalaantal verzekerden in dat jaar. indien de kosten voor de op grond van de zorgverzekeringen verzekerde zorg of andere diensten ten gevolge van een catastrofe naar verwachting van het zorginstituut in het catastrofejaar en het daaropvolgende kalenderjaar tezamen, voor een zorgverzekeraar hoger zullen zijn dan 4% van het product van de gemiddelde vereveningsbijdrage en het op het moment van de toekenning van de vereveningsbijdrage over het catastrofejaar verwachte aantal verzekerden bij die verzekeraar, kent het zorginstituut"
DOC4490,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel33,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 33,,"de verzekeraar die daar om verzoekt naast de hem voor het catastrofejaar toegekende vereveningsbijdrage een extra bijdrage toe. een zorgverzekeraar aan wie een extra bijdrage als bedoeld in het tweede lid is toegekend, houdt een afzonderlijke administratie bij van de in het catastrofejaar en het daaropvolgende kalenderjaar ten gevolge van de catastrofe optredende kosten van verzekerde zorg en andere diensten. bij ministeriële regeling worden regels gesteld omtrent de berekening van de bijdragen en kunnen regels worden gesteld over de administratie, bedoeld in het derde lid, en de wijze waarop de toegekende bijdragen door het zorginstituut worden betaald. artikel 32, vijfde en zevende lid, zijn, met uitzondering van de in dat vijfde lid opgenomen verplichting de beleidsregels jaarlijks voor 15 oktober vast te stellen, van overeenkomstige toepassing."
DOC4491,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel34,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 34,,"uiterlijk op 1 april van het vierde jaar volgende op het kalenderjaar waarvoor de bijdragen, bedoeld in artikel 32 en 33, zijn toegekend, stelt het zorginstituut de bijdragen vast. de vaststelling van een vereveningsbijdrage als bedoeld in artikel 32, houdt in ieder geval in een herberekening van de vereveningsbijdrage op basis van het werkelijke aantal verzekerden dat de zorgverzekeraar in het desbetreffende jaar had en de werkelijke verdeling van de verzekerdenkenmerken als bedoeld in artikel 32, derde lid, over die verzekerden, voor zover de daartoe benodigde gegevens tijdig bij het zorginstituut zijn aangeleverd. bij of krachtens algemene maatregel van bestuur worden nadere regels omtrent de berekening van de bijdragen gesteld. het zorginstituut stelt beleidsregels op waarin wordt aangegeven op welke wijze toepassing wordt gegeven aan de in het derde lid bedoelde regels en op welke wijze een vergoeding voor rentekosten wordt verleend respectievelijk in rekening wordt gebracht. indien de vastgestelde"
